Date,Mine,Pit,Production_Tonnes,Target_Tonnes,Equipment_Availability_Pct,Equipment_Utilisation_Pct,Downtime_Hours,Production_Year,Production_Month,Month_Name,Production_Variance_Tonnes,Production_Shortfall_Tonnes,Production_Surplus_Tonnes,Target_Achievement_Pct,Production_Status,Production_Performance_Category,Availability_Status,Utilisation_Status,Downtime_Category,Equipment_Performance_Status,Possible_Production_Constraint,Production_Risk_Level
2025-08-03,Mankokobi Coal Mine,North Pit,7556.9,7127.7,88.8,65.3,4,2025,8,Aug,429.2,0,429.2,106.02,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-08-03,Mankokobi Coal Mine,South Pit,7133.2,6660.2,91.2,73.1,12.5,2025,8,Aug,473,0,473,107.1,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-08-04,Mankokobi Coal Mine,Central Pit,5598.6,6826.8,91.1,81.2,7.4,2025,8,Aug,-1228.2,1228.2,0,82.01,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-04,Mankokobi Coal Mine,North Pit,8714.2,8008.6,86.1,87,4.7,2025,8,Aug,705.6,0,705.6,108.81,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-04,Mankokobi Coal Mine,South Pit,6205.1,6568.4,86.1,88.5,11.7,2025,8,Aug,-363.3,363.3,0,94.47,Below Target,Underperforming,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-05,Mankokobi Coal Mine,Central Pit,7064.2,7223.9,85.2,73.8,4,2025,8,Aug,-159.7,159.7,0,97.79,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-08-05,Mankokobi Coal Mine,North Pit,8974.5,7885.6,83.8,85.3,5.1,2025,8,Aug,1088.9,0,1088.9,113.81,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-05,Mankokobi Coal Mine,South Pit,5621.7,5871.8,95.3,78.5,3.7,2025,8,Aug,-250.1,250.1,0,95.74,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-06,Mankokobi Coal Mine,Central Pit,6643.2,7400,90.4,84.7,6,2025,8,Aug,-756.8,756.8,0,89.77,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-06,Mankokobi Coal Mine,North Pit,7267.2,7669,93.5,78.7,7.2,2025,8,Aug,-401.8,401.8,0,94.76,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-06,Mankokobi Coal Mine,South Pit,6593.5,6596.4,92.3,73.6,7.4,2025,8,Aug,-2.9,2.9,0,99.96,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-08-07,Mankokobi Coal Mine,Central Pit,5963.9,6509.4,84.6,82.7,4.1,2025,8,Aug,-545.5,545.5,0,91.62,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-07,Mankokobi Coal Mine,North Pit,7547,8147.8,90.6,73,11,2025,8,Aug,-600.8,600.8,0,92.63,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-08-07,Mankokobi Coal Mine,South Pit,4551.6,5427.5,85.9,70.7,8.4,2025,8,Aug,-875.9,875.9,0,83.86,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-08-08,Mankokobi Coal Mine,Central Pit,5926.3,7171,84.2,69.9,9.7,2025,8,Aug,-1244.7,1244.7,0,82.64,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-08-08,Mankokobi Coal Mine,North Pit,8466.5,8063.4,81.5,82.3,5,2025,8,Aug,403.1,0,403.1,105,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-08,Mankokobi Coal Mine,South Pit,6506.4,7376.7,83.3,81.7,5.9,2025,8,Aug,-870.3,870.3,0,88.2,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-09,Mankokobi Coal Mine,Central Pit,8373.2,7591.5,93.4,75.4,5,2025,8,Aug,781.7,0,781.7,110.3,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-09,Mankokobi Coal Mine,North Pit,7065.1,7510.6,83.9,67.7,9.7,2025,8,Aug,-445.5,445.5,0,94.07,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-08-09,Mankokobi Coal Mine,South Pit,6842.6,6347.4,95.3,69.6,4.3,2025,8,Aug,495.2,0,495.2,107.8,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-08-10,Mankokobi Coal Mine,Central Pit,6809.4,8355.5,84.6,67.3,6.6,2025,8,Aug,-1546.1,1546.1,0,81.5,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-08-10,Mankokobi Coal Mine,North Pit,8330.7,8206,94.1,85.4,6.2,2025,8,Aug,124.7,0,124.7,101.52,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Low Risk
2025-08-10,Mankokobi Coal Mine,South Pit,7473.4,7182,89.2,84.5,8.6,2025,8,Aug,291.4,0,291.4,104.06,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-11,Mankokobi Coal Mine,Central Pit,8227.2,7158.7,92.9,84.3,9,2025,8,Aug,1068.5,0,1068.5,114.93,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-11,Mankokobi Coal Mine,North Pit,7995.2,7522,84.3,72.6,11.4,2025,8,Aug,473.2,0,473.2,106.29,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-11,Mankokobi Coal Mine,South Pit,6641,6998.9,97.8,66.4,10.5,2025,8,Aug,-357.9,357.9,0,94.89,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-08-12,Mankokobi Coal Mine,Central Pit,8220.8,7474.5,82.6,72.1,7.9,2025,8,Aug,746.3,0,746.3,109.98,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-12,Mankokobi Coal Mine,North Pit,7135.3,8248.7,82.3,82.3,10.3,2025,8,Aug,-1113.4,1113.4,0,86.5,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-12,Mankokobi Coal Mine,South Pit,6517.1,6583,90.9,75.8,4.3,2025,8,Aug,-65.9,65.9,0,99,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-13,Mankokobi Coal Mine,Central Pit,8701.7,7441.4,88.4,89.4,8.1,2025,8,Aug,1260.3,0,1260.3,116.94,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-13,Mankokobi Coal Mine,North Pit,7572.8,7460.3,98,69,6.3,2025,8,Aug,112.5,0,112.5,101.51,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-08-13,Mankokobi Coal Mine,South Pit,6333.2,5943.7,93.8,76.8,4.9,2025,8,Aug,389.5,0,389.5,106.55,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-14,Mankokobi Coal Mine,Central Pit,7679.6,7618.9,93.8,80.6,6.3,2025,8,Aug,60.7,0,60.7,100.8,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-14,Mankokobi Coal Mine,North Pit,7613,7487.2,93.7,91.3,11.7,2025,8,Aug,125.8,0,125.8,101.68,Target Achieved,Target Achieved,Good Availability,Good Utilisation,High Downtime,Effective,No Production Shortfall,Medium Risk
2025-08-14,Mankokobi Coal Mine,South Pit,7945.8,6948.8,81.7,86.5,3.7,2025,8,Aug,997,0,997,114.35,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-15,Mankokobi Coal Mine,Central Pit,6520.1,7006.3,89.6,88.7,10.6,2025,8,Aug,-486.2,486.2,0,93.06,Below Target,Underperforming,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-15,Mankokobi Coal Mine,North Pit,8831.5,7522.8,94.5,82.7,6.7,2025,8,Aug,1308.7,0,1308.7,117.4,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-15,Mankokobi Coal Mine,South Pit,6312.8,6262.8,95.5,86.2,12.2,2025,8,Aug,50,0,50,100.8,Target Achieved,Target Achieved,Good Availability,Good Utilisation,High Downtime,Effective,No Production Shortfall,High Risk
2025-08-16,Mankokobi Coal Mine,Central Pit,6498.6,6654,96.3,75.7,6.4,2025,8,Aug,-155.4,155.4,0,97.66,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-16,Mankokobi Coal Mine,North Pit,7517.9,8174.8,98,78.7,7,2025,8,Aug,-656.9,656.9,0,91.96,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-16,Mankokobi Coal Mine,South Pit,6638.5,6642.9,89.5,85.5,12.6,2025,8,Aug,-4.4,4.4,0,99.93,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-08-17,Mankokobi Coal Mine,Central Pit,7519.4,7850.5,94.3,72.5,9.3,2025,8,Aug,-331.1,331.1,0,95.78,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-08-17,Mankokobi Coal Mine,North Pit,7548.9,8459.8,89.9,69.6,7.2,2025,8,Aug,-910.9,910.9,0,89.23,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-08-17,Mankokobi Coal Mine,South Pit,7302.6,6746.4,82.4,85.7,10.4,2025,8,Aug,556.2,0,556.2,108.24,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-18,Mankokobi Coal Mine,Central Pit,8420.9,8227.2,82.4,75.5,4.7,2025,8,Aug,193.7,0,193.7,102.35,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-18,Mankokobi Coal Mine,North Pit,8906,7900.8,94,83.2,5.3,2025,8,Aug,1005.2,0,1005.2,112.72,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-18,Mankokobi Coal Mine,South Pit,7716.1,7756,84.5,72,4.1,2025,8,Aug,-39.9,39.9,0,99.49,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-08-19,Mankokobi Coal Mine,Central Pit,7278.2,8172.4,87.9,72.1,9.1,2025,8,Aug,-894.2,894.2,0,89.06,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-08-19,Mankokobi Coal Mine,North Pit,8057.1,7981.1,83,67.2,9.3,2025,8,Aug,76,0,76,100.95,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-08-19,Mankokobi Coal Mine,South Pit,6370.2,7333.2,91.2,87.8,7.8,2025,8,Aug,-963,963,0,86.87,Below Target,Critical Underperformance,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Low Risk
2025-08-20,Mankokobi Coal Mine,Central Pit,7868.2,6869.5,94.8,71.2,10.4,2025,8,Aug,998.7,0,998.7,114.54,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-08-20,Mankokobi Coal Mine,North Pit,8638.6,8150.7,82.9,63.8,11.8,2025,8,Aug,487.9,0,487.9,105.99,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-08-20,Mankokobi Coal Mine,South Pit,5070.4,5663.2,81.5,79.5,12.3,2025,8,Aug,-592.8,592.8,0,89.53,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-08-21,Mankokobi Coal Mine,Central Pit,6191,6416,84.2,71.5,11.5,2025,8,Aug,-225,225,0,96.49,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-08-21,Mankokobi Coal Mine,North Pit,6056,7629.8,87.1,78.6,5.1,2025,8,Aug,-1573.8,1573.8,0,79.37,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-21,Mankokobi Coal Mine,South Pit,6811.3,5860,80.5,73,9.4,2025,8,Aug,951.3,0,951.3,116.23,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-22,Mankokobi Coal Mine,Central Pit,5901.7,6577.7,82.4,76,5.1,2025,8,Aug,-676,676,0,89.72,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-22,Mankokobi Coal Mine,North Pit,7495.9,7956.9,90.8,95,8.8,2025,8,Aug,-461,461,0,94.21,Below Target,Underperforming,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-08-22,Mankokobi Coal Mine,South Pit,5830,6269.1,91.7,78.6,9,2025,8,Aug,-439.1,439.1,0,93,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-23,Mankokobi Coal Mine,Central Pit,7796.2,7355,83.6,76.6,6.3,2025,8,Aug,441.2,0,441.2,106,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-23,Mankokobi Coal Mine,North Pit,7508.7,7969.8,93.6,85.7,8.5,2025,8,Aug,-461.1,461.1,0,94.21,Below Target,Underperforming,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-08-23,Mankokobi Coal Mine,South Pit,5688.1,6597,87.6,91.8,4.3,2025,8,Aug,-908.9,908.9,0,86.22,Below Target,Critical Underperformance,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-24,Mankokobi Coal Mine,Central Pit,7383,7509.8,91.1,79.4,4.7,2025,8,Aug,-126.8,126.8,0,98.31,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-24,Mankokobi Coal Mine,North Pit,7677.2,8393.1,89.7,77.7,9.3,2025,8,Aug,-715.9,715.9,0,91.47,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-24,Mankokobi Coal Mine,South Pit,6463.5,6867.1,83.5,77.3,8.2,2025,8,Aug,-403.6,403.6,0,94.12,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-25,Mankokobi Coal Mine,Central Pit,6298.2,7038.8,92.6,76.8,9.4,2025,8,Aug,-740.6,740.6,0,89.48,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-25,Mankokobi Coal Mine,North Pit,9620.4,8163.9,88.7,76.4,10.9,2025,8,Aug,1456.5,0,1456.5,117.84,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-25,Mankokobi Coal Mine,South Pit,6436.8,6384.2,87.2,83.9,7,2025,8,Aug,52.6,0,52.6,100.82,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-26,Mankokobi Coal Mine,Central Pit,8119.7,7398.7,95.6,81.1,10.7,2025,8,Aug,721,0,721,109.75,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-26,Mankokobi Coal Mine,North Pit,8465.1,7738.6,80,80.3,6.8,2025,8,Aug,726.5,0,726.5,109.39,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-08-26,Mankokobi Coal Mine,South Pit,6263.3,5961.5,97.6,78.4,9,2025,8,Aug,301.8,0,301.8,105.06,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-27,Mankokobi Coal Mine,Central Pit,7924.3,7890.1,91,67.2,9.6,2025,8,Aug,34.2,0,34.2,100.43,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-08-27,Mankokobi Coal Mine,North Pit,8198.5,8108.7,81,69,4.1,2025,8,Aug,89.8,0,89.8,101.11,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-08-27,Mankokobi Coal Mine,South Pit,6228.6,6566.8,83.6,75.3,5.4,2025,8,Aug,-338.2,338.2,0,94.85,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-28,Mankokobi Coal Mine,Central Pit,6827.5,7751.8,85.9,78.1,4.2,2025,8,Aug,-924.3,924.3,0,88.08,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-08-28,Mankokobi Coal Mine,North Pit,5794.3,7625.2,87.3,80,7.9,2025,8,Aug,-1830.9,1830.9,0,75.99,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-08-28,Mankokobi Coal Mine,South Pit,6685.2,6666.2,84,85.1,8.6,2025,8,Aug,19,0,19,100.29,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-08-29,Mankokobi Coal Mine,Central Pit,7099,7068.5,92.5,66.5,6.8,2025,8,Aug,30.5,0,30.5,100.43,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
